Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
ExperimentGallery,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ExperimentGallery.tsx,106,button,[Icon/Image],,Missing,High,Unknown
FeaturedResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/FeaturedResearch.tsx,30,Link,[Icon/Image],#research-archive,Valid,Low,Placeholder
FeaturedResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/FeaturedResearch.tsx,38,Link,[Icon/Image],#research-archive,Valid,Low,Placeholder
FeaturedResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/FeaturedResearch.tsx,73,Link,[Empty],#research-archive,Valid,Low,Placeholder
IndustryResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/IndustryResearch.tsx,84,Link,[Icon/Image],[Dynamic: `/industries/${ind.id}`],Valid,Low,Unknown
OpenSourceProjects,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/OpenSourceProjects.tsx,54,TrackedLink,[Empty],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
OpenSourceProjects,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/OpenSourceProjects.tsx,67,TrackedLink,[Icon/Image],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchAssistant.tsx,35,button,[Icon/Image],Handler: {() => setIsOpen(true)},Action,Medium,Action
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchAssistant.tsx,64,button,[Icon/Image],Handler: {() => setIsOpen(false)},Action,Medium,Action
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchAssistant.tsx,88,button,{dynamic},Handler: {() => setInput(action.label)},Action,Medium,Action
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchAssistant.tsx,105,button,[Icon/Image],,Missing,High,Unknown
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchExplorer.tsx,71,button,{dynamic},Handler: {() => setActivePersona(persona)},Action,Medium,Action
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchExplorer.tsx,111,TrackedLink,[Icon/Image],/contact,Valid,Medium,OK
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchExplorer.tsx,121,TrackedLink,[Icon/Image],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchExplorer.tsx,132,TrackedLink,[Icon/Image],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
ResearchHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchHero.tsx,66,button,[Icon/Image],,Missing,High,Unknown
ResearchHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchHero.tsx,70,button,[Icon/Image],,Missing,High,Unknown
ResearchTeam,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchTeam.tsx,43,button,[Icon/Image],,Missing,High,Unknown
ResearchTeam,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchTeam.tsx,94,button,[Icon/Image],,Missing,High,Unknown
ResearchTeam,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/research/v2/ResearchTeam.tsx,97,button,[Icon/Image],,Missing,High,Unknown
ServiceArchitecture,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceArchitecture.tsx,41,TrackedLink,[Icon/Image],[Dynamic: `/products/${prod.slug}`],Valid,Medium,Unknown
ServiceArchitecture,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceArchitecture.tsx,70,TrackedLink,[Empty],[Dynamic: `/platform/${cap.slug}`],Valid,Medium,Unknown
ServiceCTA,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceCTA.tsx,33,TrackedLink,[Empty],/contact,Valid,Medium,OK
ServiceCTA,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceCTA.tsx,34,AnimatedButton,[Empty],,Missing,High,Unknown
ServiceFAQ,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceFAQ.tsx,27,button,[Icon/Image],Handler: {() => setOpenIndex(openIndex === i ? null : i)},Action,Medium,Action
ServiceHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceHero.tsx,57,TrackedLink,[Empty],/contact,Valid,Medium,OK
ServiceHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/services/sections/ServiceHero.tsx,58,AnimatedButton,[Empty],,Missing,High,Unknown
IconSearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/IconSearch.tsx,39,button,{dynamic},Handler: {() => onSelect?.(icon)},Action,Medium,Action
index,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/NeuralOrb/index.tsx,68,div,{dynamic} {dynamic} {dynamic} {dynamic} {dynamic} {dynamic} {dynamic} {dynamic} {dynamic},Handler: {onClick},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/login/page.tsx,63,Link,[Empty],/forgot-password,Valid,Low,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/login/page.tsx,77,button,{dynamic},Handler: {() => setShowPassword(!showPassword)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/login/page.tsx,97,button,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/login/page.tsx,122,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/login/page.tsx,128,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/login/page.tsx,140,Link,[Empty],/register,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/register/page.tsx,93,button,{dynamic},Handler: {() => setShowPassword(!showPassword)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/register/page.tsx,116,button,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(auth)/register/page.tsx,132,Link,[Empty],/login,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,72,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,83,button,{dynamic},Handler: {() => setCommandInput(cmd)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,95,Link,[Icon/Image],[Dynamic: action.href],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,121,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,170,Link,[Empty],/app/ai/agents,Valid,Low,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,172,Card,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,188,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,200,Link,[Empty],/app/marketplace,Valid,Low,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,207,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,223,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,129,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,137,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,145,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/page.tsx,153,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/page.tsx,65,Link,[Icon/Image],/archive/documents/new,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/page.tsx,69,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/page.tsx,110,Link,[Icon/Image],[Dynamic: mod.href],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/page.tsx,143,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/corporate-programs/page.tsx,33,Link,[Icon/Image],/academy/courses,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/corporate-programs/page.tsx,211,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/corporate-programs/page.tsx,80,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/courses/page.tsx,127,Link,[Icon/Image],/learn,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/courses/page.tsx,151,button,{dynamic},Handler: {() => setSelectedCat(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/courses/page.tsx,227,button,[Empty],Handler: {() => handleEnroll(course.id  course.title)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/learning-paths/page.tsx,62,Link,[Icon/Image],/academy/courses,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/learning-paths/page.tsx,125,Link,[Icon/Image],/academy/courses,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/referral/page.tsx,28,Link,[Empty],/academy,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/referral/page.tsx,158,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/academy/referral/page.tsx,56,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/corporate-ai-training/page.tsx,41,Link,[Icon/Image],/case-studies,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/corporate-ai-training/page.tsx,171,button,{dynamic},Handler: {() => setBooked(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/corporate-ai-training/page.tsx,120,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/logistics-support-automation/page.tsx,41,Link,[Icon/Image],/case-studies,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/logistics-support-automation/page.tsx,171,button,{dynamic},Handler: {() => setBooked(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/logistics-support-automation/page.tsx,120,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/sales-pipeline-automation/page.tsx,41,Link,[Icon/Image],/case-studies,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/sales-pipeline-automation/page.tsx,171,button,{dynamic},Handler: {() => setBooked(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/case-studies/sales-pipeline-automation/page.tsx,120,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/developers/releases/page.tsx,92,Link,[Icon/Image],/developers/changelog,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/enterprise/dashboard/page.tsx,220,button,[Icon/Image],Handler: {() => handleRevokeSeat(emp.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/enterprise/dashboard/page.tsx,280,button,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/legal/ai-ethics/page.tsx,40,a,[Empty],mailto:ethics@cerebro-hive.com,Valid,Low,External
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/[slug]/page.tsx,69,Link,{dynamic},[Dynamic: capability.liveDemoUrl],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/[slug]/page.tsx,76,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/hiveforge/page.tsx,56,Link,[Empty],[Dynamic: s.href],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/hiveforge/page.tsx,69,Link,[Empty],[Dynamic: `/platform/hiveforge/catalog/${c.id}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/live-runtime/page.tsx,30,button,[Icon/Image],Handler: {() => setMode("kernel")},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/live-runtime/page.tsx,39,button,[Icon/Image],Handler: {() => setMode("backend")},Action,Medium,Action
OsConsole,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/OsConsole.tsx,101,button,{dynamic},Handler: {() => void run()},Action,Medium,Action
OsConsole,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/OsConsole.tsx,154,Link,[Empty],[Dynamic: `/platform/os/${p.slug}`],Valid,Low,Unknown
PillarShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/PillarShell.tsx,21,Link,[Icon/Image],/platform/os,Valid,Low,OK
PillarShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/PillarShell.tsx,45,Link,[Empty],[Dynamic: `/platform/os/${s.slug}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/ai-tools-directory/page.tsx,99,Link,[Icon/Image],/resources/blog,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/ai-tools-directory/page.tsx,133,button,{dynamic},Handler: {() => setSelectedCat(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/ai-tools-directory/page.tsx,196,a,[Icon/Image],[Dynamic: tool.link],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,121,Link,[Icon/Image],[Dynamic: featuredArticle.slug],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,159,button,{dynamic},Handler: {() => setActiveCategory(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,183,Link,[Icon/Image],[Dynamic: article.slug],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,233,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/templates/page.tsx,227,button,[Icon/Image],Handler: {() => setActiveTemplate(tmpl)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/templates/page.tsx,212,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,71,button,[Icon/Image],Handler: {onClose},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,97,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,109,button,[Empty],Handler: {onClose},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,187,button,[Icon/Image],Handler: {() => setSelectedPaper(paper)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,447,button,[Icon/Image],Handler: {() => handleSelectOption(currentQuestion.id  opt.score)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,486,button,[Icon/Image],Handler: {handleBack},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,606,button,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,651,button,{dynamic},Handler: {handleDownloadReport},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,856,button,[Icon/Image],Handler: {() => {                     setCurrentIdx(0);                     setAnswers({});                     setShowResult(false);                   }},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,196,button,{dynamic},Handler: {() => setIndustry(ind)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,242,button,{dynamic},Handler: {() => setTeamSize(size)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,300,button,{dynamic},Handler: {() => toggleGoal(goal)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,353,button,[Empty],Handler: {() => setMaturity(item.title)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,400,button,{dynamic},Handler: {() => setBudget(range)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,440,button,[Icon/Image],Handler: {prevStep},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,477,button,{dynamic},Handler: {nextStep},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,578,button,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,608,button,{dynamic},Handler: {handleDownloadReport},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,707,button,{dynamic},Handler: {handleBookMeeting},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,751,button,[Empty],Handler: {() => {                   setStep(1);                   setIndustry("");                   setTeamSize("");                   setGoals([]);                   setMaturity("");                   setBudget("");                   setShowReport(false);                   setBookedMeeting(false);                 }},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,44,button,[Icon/Image],Handler: {() => setSelectedNode(null)},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,95,button,[Icon/Image],,Missing,High,Unknown
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,135,button,[Icon/Image],Handler: {() => fitView({ padding: 0.2  duration: 800 })},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,138,button,[Icon/Image],Handler: {() => zoomIn({ duration: 400 })},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,141,button,[Icon/Image],Handler: {() => zoomOut({ duration: 400 })},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,145,button,[Icon/Image],,Missing,High,Unknown
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,32,div,[Empty],Handler: {() => handleNavClick('ceo')},Action,Medium,Action
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,38,button,{dynamic} {dynamic},Handler: {() => handleNavClick(item.id)},Action,Medium,Action
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,59,button,[Icon/Image],,Missing,High,Unknown
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,62,button,[Icon/Image],,Missing,High,Unknown
Copy,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/actions/Copy.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Refresh,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/actions/Refresh.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Sparkles,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/actions/Sparkles.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Zap,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/actions/Zap.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Robot,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/agents/Robot.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AiBrain,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/ai/AiBrain.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ChartBar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/analytics/ChartBar.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ChartPie,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/analytics/ChartPie.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AgentSwarm,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/AgentSwarm.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AiOperatingSystem,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/AiOperatingSystem.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroArchive,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/CerebroArchive.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroFlow,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/CerebroFlow.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
