Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
ProductsEcosystemPage,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/products/v2/ProductsEcosystemPage.tsx,347,Icon,[Icon],,Missing,High,Unknown
ProductsEcosystemPage,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/products/v2/ProductsEcosystemPage.tsx,377,Icon,[Icon],,Missing,High,Unknown
ProductsEcosystemPage,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/products/v2/ProductsEcosystemPage.tsx,406,Icon,[Icon],,Missing,High,Unknown
ProductsEcosystemPage,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/products/v2/ProductsEcosystemPage.tsx,509,Icon,[Icon],,Missing,High,Unknown
BenchmarkLab,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/BenchmarkLab.tsx,47,TrackedButton,[Icon/Image],Handler: {() => setActiveTask(task.id)},Action,Medium,Action
DeveloperResources,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/DeveloperResources.tsx,29,TrackedLink,[Icon/Image],/platform/live-runtime,Valid,Medium,OK
DeveloperResources,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/DeveloperResources.tsx,42,TrackedLink,[Icon/Image],[Dynamic: res.href],Valid,Medium,Unknown
ExperimentGallery,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ExperimentGallery.tsx,106,TrackedButton,[Empty],,Missing,High,Unknown
ExperimentGallery,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ExperimentGallery.tsx,107,TrackedButton,[Icon/Image],,Missing,High,Unknown
FeaturedResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/FeaturedResearch.tsx,30,TrackedLink,[Icon/Image],#research-archive,Valid,Medium,Placeholder
FeaturedResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/FeaturedResearch.tsx,38,TrackedLink,[Icon/Image],#research-archive,Valid,Medium,Placeholder
FeaturedResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/FeaturedResearch.tsx,73,TrackedLink,[Empty],#research-archive,Valid,Medium,Placeholder
IndustryResearch,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/IndustryResearch.tsx,84,TrackedLink,[Icon/Image],[Dynamic: `/industries/${ind.id}`],Valid,Medium,Unknown
OpenSourceProjects,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/OpenSourceProjects.tsx,54,TrackedLink,[Empty],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
OpenSourceProjects,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/OpenSourceProjects.tsx,67,TrackedLink,[Icon/Image],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchAssistant.tsx,36,TrackedButton,[Icon/Image],Handler: {() => setIsOpen(true)},Action,Medium,Action
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchAssistant.tsx,67,TrackedButton,[Icon/Image],Handler: {() => setIsOpen(false)},Action,Medium,Action
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchAssistant.tsx,91,TrackedButton,{dynamic},Handler: {() => setInput(action.label)},Action,Medium,Action
ResearchAssistant,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchAssistant.tsx,108,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchExplorer.tsx,72,TrackedButton,{dynamic},Handler: {() => setActivePersona(persona)},Action,Medium,Action
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchExplorer.tsx,114,TrackedLink,[Icon/Image],/contact,Valid,Medium,OK
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchExplorer.tsx,124,TrackedLink,[Icon/Image],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
ResearchExplorer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchExplorer.tsx,135,TrackedLink,[Icon/Image],[Dynamic: GITHUB_ORG],Valid,Medium,Unknown
ResearchHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchHero.tsx,69,TrackedButton,[Icon/Image],Handler: {() => router.push("/research")},Action,Medium,Action
ResearchHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchHero.tsx,78,TrackedButton,[Icon/Image],Handler: {() => router.push("/developers")},Action,Medium,Action
ResearchTeam,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchTeam.tsx,44,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchTeam,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchTeam.tsx,95,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchTeam,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/v2/ResearchTeam.tsx,98,TrackedButton,[Icon/Image],,Missing,High,Unknown
ServiceArchitecture,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceArchitecture.tsx,41,TrackedLink,[Icon/Image],[Dynamic: `/products/${prod.slug}`],Valid,Medium,Unknown
ServiceArchitecture,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceArchitecture.tsx,70,TrackedLink,[Empty],[Dynamic: `/platform/${cap.slug}`],Valid,Medium,Unknown
ServiceCTA,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceCTA.tsx,33,TrackedLink,[Empty],/contact,Valid,Medium,OK
ServiceCTA,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceCTA.tsx,34,AnimatedButton,[Empty],,Missing,High,Unknown
ServiceFAQ,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceFAQ.tsx,28,TrackedButton,[Icon/Image],Handler: {() => setOpenIndex(openIndex === i ? null : i)},Action,Medium,Action
ServiceHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceHero.tsx,57,TrackedLink,[Empty],/contact,Valid,Medium,OK
ServiceHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/sections/ServiceHero.tsx,58,AnimatedButton,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/login/page.tsx,64,TrackedLink,[Empty],/forgot-password,Valid,Medium,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/login/page.tsx,78,TrackedButton,{dynamic},Handler: {() => setShowPassword(!showPassword)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/login/page.tsx,100,TrackedButton,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/login/page.tsx,127,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/login/page.tsx,133,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/login/page.tsx,145,TrackedLink,[Empty],/register,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/register/page.tsx,94,TrackedButton,{dynamic},Handler: {() => setShowPassword(!showPassword)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/register/page.tsx,119,TrackedButton,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(auth)/register/page.tsx,137,TrackedLink,[Empty],/login,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,74,Button,[Icon/Image],Handler: {() => analytics.track({ eventName: 'click'  category: 'dashboard'  label: 'Execute Command' })},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,85,TrackedButton,{dynamic},Handler: {() => setCommandInput(cmd)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,99,TrackedLink,[Icon/Image],[Dynamic: action.href],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,130,Button,[Empty],Handler: {() => analytics.track({ eventName: 'click'  category: 'dashboard'  label: 'Create Knowledge Base' })},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,179,TrackedLink,[Empty],/app/ai/agents,Valid,Medium,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,181,Card,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,197,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,209,TrackedLink,[Empty],/app/marketplace,Valid,Medium,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,216,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,232,Button,[Empty],Handler: {() => analytics.track({ eventName: 'click'  category: 'dashboard'  label: `Install ${plugin.name}` })},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,138,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,146,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,154,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/page.tsx,162,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/archive/page.tsx,66,TrackedLink,[Icon/Image],/archive/documents/new,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/archive/page.tsx,76,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/archive/page.tsx,121,TrackedLink,[Icon/Image],[Dynamic: mod.href],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/archive/page.tsx,160,TrackedButton,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/corporate-programs/page.tsx,34,TrackedLink,[Icon/Image],/academy/courses,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/corporate-programs/page.tsx,212,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/corporate-programs/page.tsx,81,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/courses/page.tsx,128,TrackedLink,[Icon/Image],/learn,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/courses/page.tsx,159,TrackedButton,{dynamic},Handler: {() => setSelectedCat(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/courses/page.tsx,237,TrackedButton,[Empty],Handler: {() => handleEnroll(course.id  course.title)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/learning-paths/page.tsx,62,TrackedLink,[Icon/Image],/academy/courses,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/learning-paths/page.tsx,125,TrackedLink,[Icon/Image],/academy/courses,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/referral/page.tsx,29,TrackedLink,[Empty],/academy,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/referral/page.tsx,165,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/academy/referral/page.tsx,63,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/corporate-ai-training/page.tsx,42,TrackedLink,[Icon/Image],/case-studies,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/corporate-ai-training/page.tsx,172,TrackedButton,{dynamic},Handler: {() => setBooked(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/corporate-ai-training/page.tsx,121,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/logistics-support-automation/page.tsx,42,TrackedLink,[Icon/Image],/case-studies,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/logistics-support-automation/page.tsx,172,TrackedButton,{dynamic},Handler: {() => setBooked(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/logistics-support-automation/page.tsx,121,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/sales-pipeline-automation/page.tsx,42,TrackedLink,[Icon/Image],/case-studies,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/sales-pipeline-automation/page.tsx,172,TrackedButton,{dynamic},Handler: {() => setBooked(true)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/case-studies/sales-pipeline-automation/page.tsx,121,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/developers/releases/page.tsx,92,TrackedLink,[Icon/Image],/developers/changelog,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/enterprise/dashboard/page.tsx,221,TrackedButton,[Icon/Image],Handler: {() => handleRevokeSeat(emp.id)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/enterprise/dashboard/page.tsx,283,TrackedButton,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/legal/ai-ethics/page.tsx,40,a,[Empty],mailto:ethics@cerebro-hive.com,Valid,Low,External
CapabilityCTA,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/[slug]/CapabilityCTA.tsx,24,TrackedLink,{dynamic},[Dynamic: liveDemoUrl],Valid,Medium,Unknown
CapabilityCTA,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/[slug]/CapabilityCTA.tsx,34,TrackedButton,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,66,button,{dynamic},Handler: {ingest},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,127,button,{dynamic},Handler: {run},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,202,button,[Icon/Image],Handler: {generate},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,203,button,[Empty],Handler: {discover},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,239,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,257,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/archive/page.tsx,258,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,70,button,{dynamic},Handler: {provision},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,127,button,{dynamic},Handler: {provision},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,183,button,{dynamic},Handler: {provision},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,242,button,{dynamic},Handler: {provision},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,302,button,{dynamic},Handler: {provision},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,365,button,{dynamic},Handler: {create},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,422,button,{dynamic},Handler: {register},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,466,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,486,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/cloud/page.tsx,491,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/copilot/page.tsx,45,button,{dynamic},Handler: {ask},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/copilot/page.tsx,99,button,{dynamic},Handler: {assemble},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/copilot/page.tsx,136,Link,[Icon/Image],/platform,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/copilot/page.tsx,154,button,{dynamic},Handler: {() => setTab(t)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/copilot/page.tsx,155,Icon,[Icon],,Missing,High,Unknown
