File,Line,Element,Violation,Severity
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/enterprise/dashboard/page.tsx,280,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/legal/ai-ethics/page.tsx,40,a,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/[slug]/page.tsx,69,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/[slug]/page.tsx,76,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/hiveforge/page.tsx,56,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/hiveforge/page.tsx,69,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/live-runtime/page.tsx,30,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/live-runtime/page.tsx,39,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/OsConsole.tsx,101,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/OsConsole.tsx,154,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/PillarShell.tsx,21,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/PillarShell.tsx,45,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/ai-tools-directory/page.tsx,99,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/ai-tools-directory/page.tsx,133,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/ai-tools-directory/page.tsx,196,a,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,121,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,159,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,183,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/blog/page.tsx,233,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/templates/page.tsx,227,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,71,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,97,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,109,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/whitepapers/page.tsx,187,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,447,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,486,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,606,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,651,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/ai-readiness/page.tsx,856,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,196,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,242,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,300,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,353,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,400,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,440,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,477,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,578,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,608,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,707,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/tools/solution-finder/page.tsx,751,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,44,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,95,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,135,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,138,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,141,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/InspectorPanel.tsx,145,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,32,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,38,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,59,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/company/leadership/org-chart/OrgNavRail.tsx,62,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,32,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,33,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,88,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,102,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,111,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,126,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/RightPanel.tsx,22,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,46,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,52,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,63,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,88,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,89,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,90,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,104,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,137,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,29,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,40,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,57,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,67,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,72,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,33,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,34,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,53,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,54,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,81,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,137,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,145,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,156,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,34,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,50,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,54,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,103,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,121,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,124,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,127,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,140,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,142,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,143,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,144,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,147,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,67,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,83,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,87,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,101,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,116,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,139,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,157,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,160,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,163,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,51,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,81,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,84,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,119,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,130,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,131,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,132,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,149,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,160,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,191,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/components/StudioShell.tsx,52,a,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,67,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,82,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,121,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,122,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,123,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/design-system/icons/IconShowcase.tsx,136,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/actions/page.tsx,46,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/actions/page.tsx,63,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/agent-executor/page.tsx,37,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/aiops/page.tsx,38,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/compiler/page.tsx,31,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/data-platform/page.tsx,38,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/devops/page.tsx,38,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/digital-twin/page.tsx,48,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/digital-twin/page.tsx,49,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/governance/page.tsx,49,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/research/page.tsx,41,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/router/page.tsx,40,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/secops/page.tsx,48,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/secops/page.tsx,49,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/swarm/page.tsx,32,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/web3/page.tsx,50,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/web3/page.tsx,55,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/zero-trust/page.tsx,53,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/os/zero-trust/page.tsx,54,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,68,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,70,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,142,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,148,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/resources/guides/[slug]/page.tsx,166,a,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/candidate/ide/page.tsx,204,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/assessments/page.tsx,96,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/assessments/page.tsx,129,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/copilot/page.tsx,40,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/talent/recruiter/copilot/page.tsx,60,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/Button.tsx,40,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/CommandPalette.tsx,60,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/CommandPalette.tsx,73,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,82,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,117,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,136,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,146,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/HiveAssistant.tsx,57,motion.div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/Modal.tsx,69,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/ui/Modal.tsx,45,motion.div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,63,Button,"Interaction element is not using a Tracked wrapper",Medium
